CustomerID,Age,TenureMonths,MonthlyFee,TotalSpent,PlanType,Region,PaymentMethod,DeviceCount,StreamingHours,SupportTickets,AutoPay,FamilyPlan,Churn
SP-001195,47,28,6.77,240.0,Basic,West,Debit Card,2,57.8,0,Yes,Yes,No
SP-001196,54,46,19.65,907.22,Basic,South,Credit Card,5,4.6,0,Yes,No,No
SP-001197,58,22,12.63,252.79,Standard,South,Credit Card,4,24.8,0,Yes,No,No
SP-001198,73,29,10.4,389.59,Standard,East,Mobile Wallet,5,9.5,1,Yes,No,No
SP-001199,63,20,11.89,293.49,Premium,West,Credit Card,3,45.4,0,Yes,No,No
SP-001200,53,54,7.08,399.1,Basic,East,PayPal,4,31.2,0,No,Yes,No
SP-001201,68,11,18.68,76.32,Premium,East,PayPal,4,28.2,1,No,No,No
SP-001202,45,16,11.42,225.46,Basic,West,Credit Card,4,19.2,0,No,Yes,No
SP-001203,74,17,18.46,249.57,Basic,West,PayPal,5,54.5,0,Yes,No,No
SP-001204,61,65,13.2,844.72,Standard,North,Credit Card,5,19.2,0,Yes,No,Yes
SP-001205,55,68,18.71,1272.72,Basic,North,Credit Card,3,69.6,1,Yes,No,No
SP-001206,69,36,14.02,618.56,Standard,South,Credit Card,3,11.7,0,Yes,Yes,No
SP-001207,47,11,16.4,165.21,Basic,West,Bank Transfer,4,23.4,0,Yes,No,No
SP-001208,59,54,15.87,771.61,Basic,West,Credit Card,4,38.0,0,No,No,No
SP-001209,34,35,15.48,629.98,Standard,East,Credit Card,5,32.7,0,No,No,No
SP-001210,72,61,14.38,920.72,Basic,East,Mobile Wallet,4,22.1,0,Yes,No,No
SP-001211,53,25,12.06,347.28,Standard,North,Credit Card,5,5.3,2,Yes,No,No
SP-001212,62,71,20.65,1555.46,Standard,East,Mobile Wallet,4,26.0,0,Yes,No,No
SP-001213,44,58,9.36,646.27,Basic,North,PayPal,5,17.5,1,Yes,Yes,No
SP-001214,67,16,13.01,154.66,Standard,East,Debit Card,4,14.4,0,Yes,Yes,No
SP-001215,22,52,13.05,595.14,Basic,North,PayPal,5,39.5,0,No,Yes,No
SP-001216,24,20,14.6,342.55,Basic,North,PayPal,1,4.2,0,Yes,No,No
SP-001217,46,25,11.27,266.0,Basic,West,Credit Card,5,22.7,1,Yes,No,No
SP-001218,59,18,14.25,246.19,Premium,West,Bank Transfer,2,1.4,4,No,Yes,Yes
SP-001219,64,49,12.31,535.89,Standard,East,Mobile Wallet,4,32.9,0,No,Yes,No
SP-001220,43,18,6.66,154.91,Standard,East,Mobile Wallet,2,39.8,1,No,No,No
SP-001221,55,45,13.03,610.48,Premium,North,PayPal,3,25.7,1,Yes,No,No
SP-001222,49,41,8.59,342.86,Basic,East,Debit Card,4,16.2,0,Yes,No,No
SP-001223,72,54,6.05,243.4,Premium,East,Debit Card,3,54.0,0,No,No,Yes
SP-001224,55,71,13.54,1033.89,Standard,East,Credit Card,4,56.4,0,No,No,No
SP-001225,41,0,14.94,15.34,Premium,South,Debit Card,1,29.2,0,No,No,No
SP-001226,73,71,15.1,1139.17,Premium,South,PayPal,5,61.9,0,Yes,No,No
SP-001227,24,7,15.26,0.0,Premium,West,PayPal,3,11.7,0,No,No,Yes
SP-001228,74,37,5.26,198.03,Basic,South,Credit Card,4,21.1,0,Yes,No,No
SP-001229,26,24,7.55,138.19,Standard,West,Debit Card,2,2.4,0,Yes,No,No
SP-001230,34,46,20.88,962.65,Premium,West,PayPal,3,8.9,0,Yes,No,No
SP-001231,64,51,8.8,505.39,Standard,West,Debit Card,3,8.2,0,Yes,No,No
SP-001232,59,61,15.43,963.43,Basic,East,Bank Transfer,1,32.7,0,Yes,Yes,No
SP-001233,73,28,10.24,287.81,Premium,North,PayPal,3,9.5,0,Yes,No,No
SP-001234,60,67,13.31,892.54,Basic,North,Credit Card,4,3.9,0,No,No,No
SP-001235,54,23,10.46,146.99,Standard,East,Credit Card,5,13.6,1,Yes,No,No
SP-001236,37,14,15.24,158.97,Standard,South,PayPal,5,15.0,0,Yes,No,No
SP-001237,18,27,13.54,432.86,Basic,North,Debit Card,2,7.4,0,No,No,No
SP-001238,25,38,11.2,395.27,Standard,West,PayPal,4,24.4,1,Yes,No,No
SP-001239,34,48,8.79,490.35,Basic,West,Credit Card,1,27.6,0,Yes,No,No
SP-001240,20,59,14.06,879.12,Standard,South,Credit Card,5,5.9,0,No,Yes,No
SP-001241,46,16,8.14,182.99,Premium,East,Credit Card,5,36.2,0,Yes,Yes,Yes
SP-001242,62,21,14.7,328.67,Basic,South,PayPal,5,11.0,0,Yes,No,Yes
SP-001243,72,67,23.5,1548.34,Standard,South,Bank Transfer,3,14.8,2,No,No,No
SP-001244,45,31,18.39,561.02,Basic,East,Mobile Wallet,2,31.4,0,Yes,No,No
SP-001245,67,17,15.86,308.04,Premium,South,Debit Card,4,14.9,0,Yes,No,Yes
SP-001246,74,70,12.65,757.96,Premium,West,PayPal,4,9.0,2,No,Yes,No
SP-001247,67,32,5.23,241.99,Basic,North,Credit Card,2,23.3,0,Yes,No,No
SP-001248,44,70,7.7,508.99,Standard,East,Debit Card,3,45.7,0,Yes,No,No
SP-001249,36,66,18.12,1190.74,Standard,West,Mobile Wallet,4,42.1,1,No,No,No
SP-001250,73,65,9.83,634.29,Standard,West,Credit Card,3,13.8,0,Yes,No,No
SP-001251,31,41,10.19,415.4,Standard,North,Bank Transfer,2,10.4,0,Yes,No,No
SP-001252,41,57,12.33,623.99,Standard,North,Credit Card,2,12.2,0,Yes,No,No
SP-001253,22,69,8.74,612.16,Standard,East,Credit Card,3,42.4,1,Yes,No,No
SP-001254,63,19,8.08,189.18,Basic,West,Debit Card,2,12.1,0,No,Yes,No
SP-001255,55,2,12.79,0.0,Basic,West,Mobile Wallet,2,59.9,1,No,Yes,No
SP-001256,22,23,9.42,138.61,Premium,West,Credit Card,1,31.1,1,Yes,Yes,No
SP-001257,30,45,10.03,505.1,Basic,North,PayPal,2,21.4,0,Yes,No,Yes
SP-001258,49,39,9.87,427.52,Standard,East,Credit Card,4,13.6,0,Yes,No,Yes
SP-001259,48,5,15.08,93.32,Basic,East,PayPal,2,23.6,0,No,No,Yes
SP-001260,63,40,12.06,441.47,Premium,East,Debit Card,1,9.0,2,Yes,No,No
SP-001261,33,12,12.28,190.3,Standard,West,Credit Card,5,6.0,1,No,Yes,No
SP-001262,70,36,15.38,481.51,Basic,North,PayPal,3,31.3,1,Yes,Yes,No
SP-001263,43,41,12.42,500.98,Basic,South,PayPal,3,21.4,0,Yes,No,No
SP-001264,64,45,11.88,456.21,Basic,South,Debit Card,3,37.1,2,No,No,No
SP-001265,31,29,14.87,421.51,Premium,West,Credit Card,3,27.0,1,No,No,No
SP-001266,20,29,15.66,392.32,Standard,North,Credit Card,3,13.4,1,Yes,No,No
SP-001267,21,48,12.4,640.55,Standard,South,Bank Transfer,4,42.0,0,Yes,No,Yes
SP-001268,39,53,13.31,731.42,Standard,North,PayPal,5,14.7,0,No,No,No
SP-001269,72,58,9.86,537.65,Basic,North,PayPal,5,50.0,0,No,No,No
SP-001270,20,24,9.55,294.62,Basic,West,PayPal,3,14.4,0,No,No,No
SP-001271,39,30,16.07,424.72,Basic,West,PayPal,2,7.0,1,No,Yes,No
SP-001272,24,23,14.77,337.59,Basic,South,Credit Card,1,55.9,0,No,No,Yes
SP-001273,71,37,14.81,511.08,Standard,East,Debit Card,3,14.0,0,Yes,No,No
SP-001274,56,9,14.11,171.53,Premium,East,PayPal,5,14.8,0,Yes,Yes,No
SP-001275,61,30,13.17,433.71,Premium,West,Credit Card,2,7.3,0,Yes,Yes,No
SP-001276,58,13,15.78,283.26,Premium,South,Credit Card,5,20.1,0,No,No,No
SP-001277,55,38,16.73,640.72,Standard,West,PayPal,4,8.1,0,Yes,Yes,No
SP-001278,62,61,16.63,836.85,Basic,South,Mobile Wallet,4,53.8,1,Yes,No,No
SP-001279,18,70,12.59,855.45,Standard,East,PayPal,3,16.5,1,No,No,No
SP-001280,67,32,18.54,687.2,Premium,South,Credit Card,4,10.5,0,Yes,No,No
SP-001281,60,4,13.9,36.1,Standard,East,Bank Transfer,1,22.7,0,No,Yes,Yes
SP-001282,60,16,15.52,133.27,Standard,South,Credit Card,1,85.0,0,Yes,No,No
SP-001283,40,7,14.12,125.8,Standard,West,Credit Card,1,23.5,0,No,No,No
SP-001284,63,54,13.98,786.36,Standard,East,Bank Transfer,4,18.3,1,Yes,Yes,No
SP-001285,39,70,10.05,659.87,Premium,South,PayPal,3,22.4,0,Yes,No,No
SP-001286,20,39,15.8,601.4,Standard,West,Mobile Wallet,2,38.4,0,Yes,Yes,No
SP-001287,69,12,24.37,241.6,Basic,East,PayPal,1,36.0,0,Yes,No,No
SP-001288,31,1,11.49,42.84,Basic,South,PayPal,3,26.4,1,No,No,No
SP-001289,23,70,13.27,932.3,Standard,North,Credit Card,2,43.2,1,No,No,No
SP-001290,53,22,11.21,176.67,Basic,West,Credit Card,1,23.3,0,Yes,No,No
SP-001291,31,8,11.04,87.75,Premium,West,Mobile Wallet,1,19.5,0,Yes,No,No
SP-001292,66,12,19.17,186.06,Standard,East,Mobile Wallet,4,22.9,1,No,No,Yes
SP-001293,43,18,10.3,273.06,Standard,West,Credit Card,4,14.4,1,Yes,No,No
SP-001294,18,47,11.09,574.85,Basic,East,Credit Card,2,38.9,1,No,Yes,No
SP-001295,72,64,6.64,417.62,Standard,North,Credit Card,3,13.9,1,Yes,No,No
SP-001296,47,19,9.96,194.1,Standard,North,Credit Card,2,3.4,0,Yes,No,No
SP-001297,32,49,6.16,362.67,Basic,North,Mobile Wallet,3,6.0,1,Yes,No,No
SP-001298,56,4,15.52,51.66,Premium,North,Credit Card,1,28.3,0,Yes,No,No
SP-001299,48,0,24.19,45.5,Basic,East,Debit Card,5,12.1,0,No,Yes,No
SP-001300,19,3,11.52,123.2,Basic,West,Mobile Wallet,4,36.6,0,No,Yes,No
SP-001301,61,66,6.32,387.67,Basic,North,Debit Card,5,21.5,0,No,Yes,No
SP-001302,40,41,16.59,778.96,Standard,East,Debit Card,2,38.7,0,No,No,No
SP-001303,57,57,10.08,655.87,Standard,North,Credit Card,5,3.8,0,No,Yes,No
SP-001304,69,1,18.19,33.1,Premium,South,Credit Card,3,13.8,0,No,Yes,No
SP-001305,52,1,11.86,0.0,Basic,West,Credit Card,1,10.3,1,No,No,No
SP-001306,56,61,10.46,652.23,Premium,West,Credit Card,2,95.7,1,No,No,No
SP-001307,32,7,12.28,71.29,Standard,West,Credit Card,5,15.7,1,Yes,No,Yes
SP-001308,31,11,16.02,128.65,Basic,South,Credit Card,4,5.9,1,Yes,Yes,No
SP-001309,41,37,12.08,478.9,Basic,West,Credit Card,4,27.9,0,Yes,Yes,No
SP-001310,66,43,11.0,411.59,Basic,West,Credit Card,2,9.5,1,Yes,No,No
SP-001311,47,16,12.19,174.73,Premium,South,Bank Transfer,4,41.4,1,Yes,No,No
SP-001312,37,32,7.9,233.28,Basic,South,Credit Card,5,46.1,0,Yes,No,No
SP-001313,62,48,14.58,617.92,Standard,North,Credit Card,1,10.3,0,Yes,No,No
SP-001314,66,31,5.84,220.55,Standard,West,Mobile Wallet,2,12.4,1,Yes,No,Yes
SP-001315,69,27,11.21,288.97,Premium,North,Credit Card,1,26.1,1,No,No,No
SP-001316,35,5,16.03,158.08,Standard,South,Debit Card,1,42.2,1,No,No,Yes
SP-001317,58,32,14.2,439.72,Standard,South,PayPal,5,28.3,0,Yes,Yes,No
SP-001318,51,57,15.35,850.55,Basic,North,Debit Card,2,15.7,1,No,No,No
SP-001319,43,45,12.73,518.57,Premium,West,Credit Card,1,7.0,0,No,No,No
SP-001320,40,64,17.67,1133.22,Basic,East,PayPal,1,63.4,0,No,Yes,No
SP-001321,24,9,16.69,152.89,Basic,North,PayPal,5,28.8,3,Yes,No,Yes
SP-001322,33,0,14.77,44.51,Premium,North,Credit Card,3,72.2,0,Yes,No,Yes
SP-001323,49,39,16.7,655.32,Basic,North,Credit Card,4,31.7,1,Yes,No,No
SP-001324,68,12,15.99,317.52,Basic,West,Credit Card,2,66.2,0,No,No,No
SP-001325,67,42,11.23,499.03,Standard,South,PayPal,4,11.5,0,No,No,No
SP-001326,28,65,7.61,435.44,Basic,East,Credit Card,5,12.2,0,No,No,No
SP-001327,56,24,14.67,287.79,Basic,North,Credit Card,4,18.9,1,No,No,Yes
SP-001328,22,39,15.17,623.72,Standard,North,Debit Card,3,10.8,0,No,No,No
SP-001329,56,49,17.35,789.05,Standard,East,Mobile Wallet,2,5.0,1,Yes,Yes,No
SP-001330,37,10,9.24,128.09,Standard,North,Credit Card,2,13.3,0,No,Yes,No
SP-001331,43,64,9.36,652.78,Basic,East,Credit Card,3,31.3,0,No,Yes,No
SP-001332,58,14,14.83,262.8,Standard,West,Debit Card,3,7.8,1,Yes,Yes,No
SP-001333,42,58,12.71,685.03,Premium,South,PayPal,1,8.6,0,No,No,No
SP-001334,64,47,5.45,311.44,Basic,East,Debit Card,1,14.0,2,Yes,No,No
SP-001335,48,10,14.49,164.26,Basic,West,Mobile Wallet,3,9.8,0,Yes,No,Yes
SP-001336,74,52,5.58,253.69,Basic,West,Credit Card,1,14.6,0,No,No,Yes
SP-001337,54,14,9.21,119.38,Standard,North,Credit Card,3,20.0,1,Yes,Yes,No
SP-001338,34,43,18.4,819.48,Basic,North,Credit Card,2,8.3,0,Yes,No,No
SP-001339,62,69,20.29,1359.64,Standard,West,Credit Card,2,14.2,0,No,No,No
SP-001340,41,68,8.13,570.95,Premium,West,Debit Card,1,21.3,1,Yes,Yes,No
SP-001341,48,62,11.67,810.28,Basic,South,PayPal,3,11.1,0,Yes,Yes,No
SP-001342,25,35,13.16,518.44,Standard,East,Credit Card,1,7.0,0,Yes,No,No
SP-001343,24,40,20.11,809.32,Basic,East,PayPal,4,11.8,1,Yes,No,No
SP-001344,50,21,11.02,245.47,Basic,East,Credit Card,5,16.4,1,Yes,No,Yes
SP-001345,28,66,11.08,699.0,Standard,West,Debit Card,5,4.8,1,Yes,No,No
SP-001346,74,34,19.18,621.53,Basic,South,Credit Card,4,31.7,1,No,No,Yes
SP-001347,66,55,11.49,539.72,Premium,West,Debit Card,5,17.1,0,Yes,No,No
SP-001348,57,25,15.88,412.07,Standard,North,Credit Card,5,11.9,1,Yes,No,No
SP-001349,59,53,7.08,416.19,Basic,North,Bank Transfer,4,5.6,1,Yes,No,Yes
SP-001350,51,16,12.31,192.71,Basic,West,Mobile Wallet,2,28.9,0,Yes,Yes,No
SP-001351,21,52,6.35,277.56,Basic,North,PayPal,3,46.4,1,No,No,No
SP-001352,40,3,8.77,30.28,Premium,West,Mobile Wallet,5,13.7,1,Yes,No,No
SP-001353,46,7,16.35,194.96,Standard,South,Credit Card,4,68.2,0,Yes,No,Yes
SP-001354,70,25,12.79,373.63,Basic,South,Debit Card,2,20.6,1,Yes,No,No
SP-001355,30,34,11.71,396.37,Standard,North,Credit Card,1,21.1,0,Yes,No,Yes
SP-001356,46,51,10.0,632.85,Standard,West,Mobile Wallet,1,37.8,0,Yes,No,No
SP-001357,37,25,12.11,464.67,Standard,South,Credit Card,2,30.0,0,Yes,No,No
SP-001358,25,1,14.19,0.0,Basic,North,Credit Card,5,7.8,1,Yes,No,Yes
SP-001359,23,23,16.92,374.41,Basic,South,PayPal,3,13.3,0,Yes,No,No
SP-001360,38,31,4.99,196.29,Basic,North,Credit Card,1,42.1,0,Yes,No,No
SP-001361,22,39,9.66,321.96,Basic,West,PayPal,5,30.4,0,No,No,No
SP-001362,21,46,13.63,677.93,Standard,North,Credit Card,3,68.6,0,Yes,No,No
SP-001363,37,17,12.59,220.12,Basic,South,PayPal,2,27.3,0,Yes,No,No
SP-001364,29,43,14.6,650.1,Basic,South,Mobile Wallet,5,31.1,1,Yes,No,No
SP-001365,49,45,14.06,598.17,Basic,North,PayPal,2,11.8,0,Yes,No,No
SP-001366,19,55,11.77,600.09,Basic,North,Credit Card,4,45.9,0,Yes,No,No
SP-001367,35,37,10.88,283.43,Premium,East,Credit Card,5,2.3,0,Yes,No,Yes
SP-001368,43,58,12.01,785.67,Standard,South,Credit Card,3,23.9,0,Yes,No,No
SP-001369,72,15,17.58,320.19,Basic,North,Credit Card,4,31.8,0,Yes,No,No
SP-001370,54,51,10.06,553.46,Standard,North,Debit Card,2,26.0,2,Yes,No,No
SP-001371,68,3,12.74,59.12,Basic,West,Credit Card,5,20.7,0,No,No,No
SP-001372,37,7,13.72,0.0,Premium,East,Credit Card,1,19.0,2,No,No,No
SP-001373,43,62,19.23,1147.19,Standard,East,Credit Card,2,21.3,1,Yes,No,No
SP-001374,41,34,11.79,385.5,Standard,West,Mobile Wallet,5,8.9,1,No,No,No
SP-001375,68,44,16.83,675.64,Premium,North,Credit Card,3,25.9,0,Yes,No,No
SP-001376,72,43,17.92,668.95,Premium,East,Credit Card,1,11.9,0,Yes,No,No
SP-001377,72,50,12.73,577.86,Premium,West,Debit Card,3,13.7,0,Yes,No,No
SP-001378,60,17,12.15,209.5,Basic,North,Credit Card,2,8.0,0,No,No,Yes
SP-001379,46,12,11.67,143.0,Basic,East,Mobile Wallet,3,109.1,1,Yes,No,No
SP-001380,48,3,11.97,90.36,Standard,West,Credit Card,2,24.7,0,No,No,No
SP-001381,73,62,16.41,1141.21,Standard,East,PayPal,2,6.6,1,No,No,No
SP-001382,34,16,13.91,263.71,Standard,North,PayPal,5,22.9,1,Yes,Yes,No
SP-001383,37,41,13.93,560.6,Standard,East,PayPal,1,45.6,0,Yes,Yes,No
SP-001384,69,32,8.49,379.7,Basic,West,PayPal,4,25.7,0,Yes,No,No
SP-001385,40,11,9.12,5.4,Basic,North,PayPal,1,20.3,2,No,No,No
SP-001386,31,29,21.56,500.51,Standard,East,Debit Card,3,11.1,1,Yes,Yes,No
SP-001387,49,5,12.28,8.2,Basic,East,Debit Card,4,25.8,0,Yes,No,No
SP-001388,36,12,9.89,167.41,Standard,South,PayPal,5,35.2,0,Yes,No,No
SP-001389,68,10,18.71,197.21,Standard,North,Debit Card,2,35.4,3,No,Yes,No
SP-001390,69,59,14.12,765.38,Standard,North,Debit Card,1,24.1,0,No,No,No
SP-001391,35,40,15.3,568.37,Standard,West,Credit Card,4,24.0,1,Yes,No,No
SP-001392,48,66,12.44,746.55,Standard,West,Credit Card,5,50.5,0,Yes,No,No
SP-001393,74,31,11.72,288.83,Standard,South,Credit Card,3,47.1,1,Yes,No,No
SP-001394,60,14,12.31,265.4,Basic,West,Credit Card,1,18.2,0,Yes,Yes,No
SP-001395,30,43,7.46,312.17,Standard,West,Debit Card,3,64.8,1,Yes,No,No
SP-001396,51,66,12.64,940.41,Standard,East,Credit Card,2,6.7,1,No,Yes,No
SP-001397,53,38,14.17,485.06,Basic,East,Debit Card,3,24.8,0,Yes,No,No
SP-001398,55,1,20.39,49.86,Standard,West,PayPal,1,26.6,2,Yes,Yes,No
SP-001399,19,21,13.33,293.55,Premium,East,Debit Card,2,10.6,0,Yes,Yes,No
SP-001400,35,66,4.99,382.12,Basic,West,PayPal,5,5.5,0,Yes,No,No
SP-001401,66,37,12.61,481.84,Standard,West,Credit Card,1,10.8,0,Yes,No,No
SP-001402,31,68,23.95,1687.71,Premium,North,Credit Card,5,40.0,0,No,No,No
SP-001403,35,36,16.46,625.81,Premium,East,PayPal,3,40.8,2,Yes,No,No
SP-001404,36,0,9.75,0.0,Basic,East,PayPal,3,33.9,1,Yes,No,No
SP-001405,28,62,15.35,995.66,Standard,West,PayPal,5,12.1,1,Yes,No,No
SP-001406,26,54,10.02,534.89,Premium,South,PayPal,2,41.1,1,Yes,Yes,No
SP-001407,37,51,7.57,339.47,Standard,West,PayPal,5,12.8,1,No,No,No
SP-001408,67,69,11.6,842.04,Basic,South,PayPal,2,25.9,0,No,Yes,No
SP-001409,18,14,13.36,242.33,Basic,South,PayPal,2,21.2,1,No,Yes,No
SP-001410,34,65,5.5,328.49,Standard,North,PayPal,3,15.9,0,No,No,No
SP-001411,21,16,8.39,113.21,Basic,South,Credit Card,4,32.8,1,No,Yes,No
SP-001412,50,69,13.03,815.84,Basic,West,Credit Card,2,37.3,1,Yes,Yes,No
SP-001413,32,13,11.36,39.4,Basic,East,Credit Card,4,11.5,0,Yes,No,No
SP-001414,63,39,14.57,553.69,Standard,East,Debit Card,1,22.2,0,No,No,No
SP-001415,51,56,8.13,502.8,Standard,West,PayPal,4,36.0,3,Yes,Yes,No
SP-001416,62,5,15.85,44.85,Premium,South,Credit Card,4,1.2,1,Yes,No,No
SP-001417,54,4,8.25,118.67,Standard,East,Credit Card,3,28.4,1,No,No,No
SP-001418,42,61,19.56,1180.86,Premium,South,PayPal,4,36.5,0,Yes,Yes,No
SP-001419,67,4,6.13,12.46,Premium,West,Credit Card,4,29.2,0,Yes,No,No
SP-001420,45,44,8.62,361.93,Basic,South,PayPal,5,30.2,1,Yes,Yes,No
SP-001421,72,67,14.66,1041.12,Standard,West,Credit Card,2,20.1,0,Yes,No,No
SP-001422,74,44,19.65,807.07,Basic,East,Credit Card,3,34.8,2,Yes,Yes,No
SP-001423,51,34,14.25,476.76,Premium,West,Debit Card,3,7.6,0,Yes,No,No
SP-001424,56,30,15.24,424.36,Basic,West,Credit Card,2,10.8,1,Yes,No,No
SP-001425,32,45,13.06,554.01,Standard,West,Credit Card,5,29.9,0,Yes,No,No
SP-001426,64,41,8.88,366.19,Premium,South,Credit Card,3,34.9,0,Yes,Yes,No
SP-001427,56,36,11.03,390.28,Basic,East,Credit Card,3,45.8,0,Yes,No,Yes
SP-001428,69,11,8.14,152.64,Premium,South,Credit Card,1,58.7,0,Yes,No,No
SP-001429,33,47,7.88,369.71,Basic,North,PayPal,3,12.2,0,Yes,No,No
SP-001430,62,53,14.6,807.1,Basic,East,Credit Card,4,8.8,0,No,Yes,No
SP-001431,44,51,8.5,443.87,Standard,South,Credit Card,3,39.4,1,Yes,Yes,No
SP-001432,28,5,14.27,155.58,Basic,South,Credit Card,4,15.3,0,No,No,No
SP-001433,27,50,7.78,370.86,Standard,North,Mobile Wallet,1,20.7,0,No,Yes,Yes
SP-001434,50,52,14.18,719.39,Premium,East,PayPal,1,36.8,2,Yes,No,No
SP-001435,36,13,11.04,188.22,Basic,East,Bank Transfer,2,24.8,1,Yes,Yes,No
SP-001436,23,61,18.62,1116.86,Standard,North,Mobile Wallet,2,34.1,1,Yes,Yes,No
SP-001437,42,37,14.28,558.26,Premium,East,Credit Card,5,11.3,0,Yes,No,Yes
SP-001438,55,34,17.93,749.89,Standard,North,PayPal,5,26.9,0,No,No,No
SP-001439,36,52,9.97,459.7,Basic,North,Credit Card,3,26.5,0,No,Yes,No
SP-001440,72,36,13.21,567.46,Premium,South,Mobile Wallet,3,45.2,0,No,Yes,No
SP-001441,62,39,9.07,324.2,Basic,South,Debit Card,2,51.9,1,No,Yes,Yes
SP-001442,47,22,11.34,329.74,Standard,West,Credit Card,3,15.1,0,No,Yes,Yes
SP-001443,71,66,11.94,829.2,Standard,North,Mobile Wallet,4,9.7,2,No,Yes,No
SP-001444,42,69,10.09,732.23,Standard,South,PayPal,4,35.4,1,Yes,No,No
SP-001445,25,9,8.13,64.11,Basic,East,Bank Transfer,5,5.0,0,Yes,Yes,No
SP-001446,20,52,7.34,366.65,Basic,North,Credit Card,3,37.1,0,Yes,No,No
SP-001447,71,1,4.99,0.0,Standard,West,Credit Card,2,39.1,0,Yes,No,No
SP-001448,72,26,8.76,228.14,Basic,East,Credit Card,1,14.2,1,Yes,No,Yes
SP-001449,60,69,15.5,1058.47,Standard,West,Debit Card,4,1.6,1,Yes,No,No
SP-001450,23,12,6.6,90.66,Standard,West,Debit Card,5,41.8,1,No,No,No
SP-001451,34,27,7.52,118.4,Standard,North,Credit Card,3,54.3,1,Yes,Yes,No
SP-001452,20,15,20.15,303.61,Basic,South,PayPal,5,51.9,2,No,Yes,No
SP-001453,20,52,10.44,618.64,Basic,East,Credit Card,2,53.0,0,Yes,Yes,No
SP-001454,32,33,14.27,527.55,Premium,North,PayPal,1,7.1,1,Yes,Yes,No
SP-001455,50,42,15.56,654.9,Basic,South,Mobile Wallet,4,22.6,0,No,No,No
SP-001456,21,67,15.64,1201.63,Basic,East,PayPal,1,26.3,3,Yes,No,No
SP-001457,74,37,6.9,220.66,Basic,West,Credit Card,1,23.6,0,No,No,No
SP-001458,43,52,12.07,622.44,Basic,South,Credit Card,4,34.3,0,No,No,No
SP-001459,33,7,6.52,0.0,Premium,West,Credit Card,3,9.1,2,Yes,No,No
SP-001460,47,15,22.78,317.48,Basic,East,PayPal,4,4.8,0,Yes,No,No
SP-001461,63,68,6.61,556.75,Basic,North,Debit Card,4,3.4,0,Yes,No,No
SP-001462,35,61,8.8,514.87,Standard,South,Credit Card,2,42.4,0,Yes,No,No
SP-001463,20,47,8.83,323.34,Basic,West,Bank Transfer,4,7.0,2,No,Yes,No
SP-001464,20,27,7.0,241.32,Basic,North,PayPal,3,23.5,0,No,No,No
SP-001465,66,14,18.4,280.95,Premium,North,PayPal,3,13.6,0,Yes,No,No
SP-001466,24,61,22.68,1433.32,Standard,South,Debit Card,4,14.1,1,No,No,Yes
SP-001467,54,56,11.09,603.22,Basic,West,Bank Transfer,2,18.7,0,No,No,No
SP-001468,39,17,7.71,70.64,Basic,East,Credit Card,3,14.6,0,Yes,No,No
SP-001469,62,42,4.99,198.56,Basic,North,Credit Card,3,4.8,2,Yes,No,No
SP-001470,21,44,12.01,561.73,Basic,South,Mobile Wallet,1,18.7,0,No,No,No
SP-001471,69,34,11.72,394.14,Standard,West,Mobile Wallet,2,11.5,3,No,No,No
SP-001472,57,66,10.38,708.36,Standard,North,Debit Card,1,11.0,0,Yes,Yes,No
SP-001473,43,8,13.88,78.83,Standard,East,Credit Card,1,64.4,0,Yes,No,No
SP-001474,29,18,14.57,287.77,Premium,South,Credit Card,3,6.0,1,Yes,No,No
SP-001475,73,6,14.28,85.5,Basic,West,PayPal,5,18.0,0,Yes,No,Yes
SP-001476,35,49,11.73,532.42,Premium,West,PayPal,5,25.0,2,No,Yes,Yes
SP-001477,45,46,8.58,403.08,Standard,West,Credit Card,4,64.4,1,Yes,Yes,No
SP-001478,40,71,15.65,1087.95,Basic,North,Credit Card,3,8.3,0,No,Yes,No
SP-001479,31,39,13.04,545.59,Premium,South,PayPal,2,50.1,1,Yes,No,No
SP-001480,41,10,16.54,217.79,Basic,East,PayPal,2,18.6,3,No,No,Yes
SP-001481,26,32,16.15,546.89,Standard,South,Debit Card,4,19.1,0,No,No,Yes
SP-001482,18,6,7.3,0.0,Standard,East,Debit Card,5,33.0,0,Yes,Yes,Yes
SP-001483,34,48,7.25,290.11,Basic,East,Bank Transfer,5,55.3,1,Yes,Yes,No
SP-001484,24,48,9.97,440.37,Premium,South,Credit Card,2,14.6,1,Yes,No,Yes
SP-001485,41,61,8.76,486.58,Basic,North,Debit Card,3,26.3,0,No,No,No
SP-001486,67,24,16.01,351.67,Premium,West,PayPal,3,23.8,0,No,Yes,No
SP-001487,27,22,14.4,372.31,Basic,West,Debit Card,1,23.0,1,Yes,Yes,No
SP-001488,18,5,17.39,128.87,Basic,West,Mobile Wallet,1,36.9,1,No,Yes,No
SP-001489,24,29,14.58,397.39,Basic,South,PayPal,1,12.1,1,No,Yes,Yes
SP-001490,46,34,13.82,505.39,Premium,South,Debit Card,4,16.2,0,Yes,Yes,No
SP-001491,33,54,17.79,980.39,Basic,South,Credit Card,2,5.0,0,Yes,No,No
SP-001492,45,54,14.87,801.01,Premium,North,PayPal,4,31.2,0,Yes,Yes,No
SP-001493,19,10,13.26,201.49,Basic,North,Credit Card,2,22.3,0,Yes,No,No
SP-001494,36,20,18.91,338.52,Standard,South,Credit Card,4,54.4,1,No,No,No
